ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60657,13,43912,43918,37,80,53,114.2,152,334,217,476.8,0.2,0.2,0,0,0,0,70052,60657-13,POINT (-87.658216 41.939715)
60657,17,43940,43946,25,181,36,258.4,214,1046,306,1493.2,0.1,0.2,4,10,5.7,14.3,70052,60657-17,POINT (-87.658216 41.939715)
60657,21,43968,43974,21,276,30,394,797,2783,1138,3972.8,0,0.1,4,23,5.7,32.8,70052,60657-21,POINT (-87.658216 41.939715)
60657,16,43933,43939,17,156,24,222.7,171,832,244,1187.7,0.1,0.2,4,6,5.7,8.6,70052,60657-16,POINT (-87.658216 41.939715)
60657,22,43975,43981,11,287,16,409.7,379,3162,541,4513.8,0,0.1,1,24,1.4,34.3,70052,60657-22,POINT (-87.658216 41.939715)
60657,12,43905,43911,29,43,41,61.4,141,182,201,259.8,0.2,0.2,0,0,0,0,70052,60657-12,POINT (-87.658216 41.939715)
60659,19,43954,43960,76,475,185,1156.6,293,1523,714,3708.5,0.3,0.3,5,28,12.2,68.2,41068,60659-19,POINT (-87.703266 41.99080300000001)
60659,24,43989,43995,27,672,66,1636.3,321,2923,782,7117.5,0.1,0.2,0,39,0,95,41068,60659-24,POINT (-87.703266 41.99080300000001)
60659,16,43933,43939,74,247,180,601.4,210,694,511,1689.9,0.4,0.4,6,13,14.6,31.7,41068,60659-16,POINT (-87.703266 41.99080300000001)
60659,23,43982,43988,21,645,51,1570.6,231,2602,562,6335.8,0.1,0.2,2,39,4.9,95,41068,60659-23,POINT (-87.703266 41.99080300000001)
60659,12,43905,43911,19,20,46,48.7,60,66,146,160.7,0.3,0.3,0,0,0,0,41068,60659-12,POINT (-87.703266 41.99080300000001)
60659,25,43996,44002,20,692,49,1685,369,3292,898,8016,0.1,0.2,1,40,2.4,97.4,41068,60659-25,POINT (-87.703266 41.99080300000001)
60659,20,43961,43967,48,523,117,1273.5,292,1815,711,4419.5,0.2,0.3,6,34,14.6,82.8,41068,60659-20,POINT (-87.703266 41.99080300000001)
60659,15,43926,43932,54,173,132,421.3,139,484,338,1178.5,0.4,0.4,3,7,7.3,17,41068,60659-15,POINT (-87.703266 41.99080300000001)
60659,21,43968,43974,51,574,124,1397.7,278,2093,677,5096.4,0.2,0.3,2,36,4.9,87.7,41068,60659-21,POINT (-87.703266 41.99080300000001)
60659,14,43919,43925,61,119,148,289.8,153,345,373,840.1,0.4,0.3,3,4,7.3,9.7,41068,60659-14,POINT (-87.703266 41.99080300000001)
60659,18,43947,43953,78,399,190,971.6,300,1230,730,2995,0.3,0.3,3,23,7.3,56,41068,60659-18,POINT (-87.703266 41.99080300000001)
60659,22,43975,43981,50,624,122,1519.4,278,2371,677,5773.4,0.2,0.3,1,37,2.4,90.1,41068,60659-22,POINT (-87.703266 41.99080300000001)
60659,13,43912,43918,38,58,92,141.2,126,192,307,467.5,0.3,0.3,1,1,2.4,2.4,41068,60659-13,POINT (-87.703266 41.99080300000001)
60659,17,43940,43946,74,321,180,781.6,236,930,575,2264.5,0.3,0.3,7,20,17,48.7,41068,60659-17,POINT (-87.703266 41.99080300000001)
60660,22,43975,43981,31,366,72,846.4,340,2029,786,4692.2,0.1,0.2,0,37,0,85.6,43242,60660-22,POINT (-87.666362 41.991062)
60660,23,43982,43988,19,385,44,890.3,292,2321,675,5367.5,0.1,0.2,0,37,0,85.6,43242,60660-23,POINT (-87.666362 41.991062)
60660,15,43926,43932,46,106,106,245.1,132,370,305,855.6,0.3,0.3,1,2,2.3,4.6,43242,60660-15,POINT (-87.666362 41.991062)
60660,24,43989,43995,9,394,21,911.2,399,2720,923,6290.2,0,0.1,1,38,2.3,87.9,43242,60660-24,POINT (-87.666362 41.991062)
60660,19,43954,43960,33,277,76,640.6,186,1187,430,2745,0.2,0.2,10,30,23.1,69.4,43242,60660-19,POINT (-87.666362 41.991062)
60660,14,43919,43925,26,60,60,138.8,83,238,192,550.4,0.3,0.3,1,1,2.3,2.3,43242,60660-14,POINT (-87.666362 41.991062)
60660,18,43947,43953,40,244,92,564.3,245,1001,567,2314.9,0.2,0.2,3,20,6.9,46.3,43242,60660-18,POINT (-87.666362 41.991062)
60660,20,43961,43967,24,301,56,696.1,249,1436,576,3320.8,0.1,0.2,5,35,11.6,80.9,43242,60660-20,POINT (-87.666362 41.991062)
60660,25,43996,44002,13,407,30,941.2,641,3361,1482,7772.5,0,0.1,1,39,2.3,90.2,43242,60660-25,POINT (-87.666362 41.991062)
60660,13,43912,43918,18,34,42,78.6,92,155,213,358.4,0.2,0.2,0,0,0,0,43242,60660-13,POINT (-87.666362 41.991062)
60660,17,43940,43946,38,204,88,471.8,196,756,453,1748.3,0.2,0.3,8,17,18.5,39.3,43242,60660-17,POINT (-87.666362 41.991062)
60660,21,43968,43974,34,335,79,774.7,253,1689,585,3905.9,0.1,0.2,2,37,4.6,85.6,43242,60660-21,POINT (-87.666362 41.991062)
60660,16,43933,43939,60,166,139,383.9,190,560,439,1295,0.3,0.3,7,9,16.2,20.8,43242,60660-16,POINT (-87.666362 41.991062)
60660,12,43905,43911,12,16,28,37,52,63,120,145.7,0.2,0.3,0,0,0,0,43242,60660-12,POINT (-87.666362 41.991062)
60661,23,43982,43988,0,30,0,302.2,58,441,584,4442.9,0,0.1,0,0,0,0,9926,60661-23,POINT (-87.644283 41.882786)
60661,16,43933,43939,1,16,10,161.2,25,103,252,1037.7,0,0.2,0,0,0,0,9926,60661-16,POINT (-87.644283 41.882786)
60661,19,43954,43960,4,26,40,261.9,47,210,474,2115.7,0.1,0.1,0,0,0,0,9926,60661-19,POINT (-87.644283 41.882786)
60661,24,43989,43995,1,31,10,312.3,76,517,766,5208.5,0,0.1,0,0,0,0,9926,60661-24,POINT (-87.644283 41.882786)
60661,15,43926,43932,2,15,20,151.1,14,78,141,785.8,0.1,0.2,0,0,0,0,9926,60661-15,POINT (-87.644283 41.882786)
60661,25,43996,44002,2,33,20,332.5,81,598,816,6024.6,0,0.1,0,0,0,0,9926,60661-25,POINT (-87.644283 41.882786)
60661,20,43961,43967,2,28,20,282.1,68,278,685,2800.7,0,0.1,0,0,0,0,9926,60661-20,POINT (-87.644283 41.882786)
60661,18,43947,43953,3,22,30,221.6,31,163,312,1642.2,0.1,0.1,0,0,0,0,9926,60661-18,POINT (-87.644283 41.882786)
60661,14,43919,43925,2,13,20,131,13,64,131,644.8,0.2,0.2,0,0,0,0,9926,60661-14,POINT (-87.644283 41.882786)
60661,21,43968,43974,2,30,20,302.2,56,334,564,3364.9,0,0.1,0,0,0,0,9926,60661-21,POINT (-87.644283 41.882786)
60661,17,43940,43946,3,19,30,191.4,29,132,292,1329.8,0.1,0.1,0,0,0,0,9926,60661-17,POINT (-87.644283 41.882786)
60661,13,43912,43918,8,11,81,110.8,29,51,292,513.8,0.3,0.2,0,0,0,0,9926,60661-13,POINT (-87.644283 41.882786)
60661,22,43975,43981,0,30,0,302.2,49,383,494,3858.6,0,0.1,0,0,0,0,9926,60661-22,POINT (-87.644283 41.882786)
60707,23,43982,43988,13,186,30,432.4,131,1508,304,3505.4,0.1,0.1,0,10,0,23.2,43019,60707-23,POINT (-87.808283 41.921777)
60707,16,43933,43939,5,35,12,81.4,100,287,232,667.1,0,0.1,1,2,2.3,4.6,43019,60707-16,POINT (-87.808283 41.921777)
60707,19,43954,43960,34,95,79,220.8,266,813,618,1889.9,0.1,0.1,5,7,11.6,16.3,43019,60707-19,POINT (-87.808283 41.921777)
60707,24,43989,43995,11,197,26,457.9,134,1642,312,3816.9,0.1,0.1,0,10,0,23.2,43019,60707-24,POINT (-87.808283 41.921777)
60707,15,43926,43932,8,30,19,69.7,74,187,172,434.7,0.1,0.2,0,1,0,2.3,43019,60707-15,POINT (-87.808283 41.921777)
60707,20,43961,43967,32,127,74,295.2,195,1008,453,2343.2,0.2,0.1,0,7,0,16.3,43019,60707-20,POINT (-87.808283 41.921777)
60707,18,43947,43953,17,61,40,141.8,135,547,314,1271.5,0.1,0.1,0,2,0,4.6,43019,60707-18,POINT (-87.808283 41.921777)
60707,25,43996,44002,6,203,14,471.9,136,1778,316,4133.1,0,0.1,0,10,0,23.2,43019,60707-25,POINT (-87.808283 41.921777)
60707,14,43919,43925,8,22,19,51.1,49,113,114,262.7,0.2,0.2,0,1,0,2.3,43019,60707-14,POINT (-87.808283 41.921777)
60707,21,43968,43974,32,159,74,369.6,200,1208,465,2808.1,0.2,0.1,2,9,4.6,20.9,43019,60707-21,POINT (-87.808283 41.921777)
60707,13,43912,43918,13,14,30,32.5,49,64,114,148.8,0.3,0.2,1,1,2.3,2.3,43019,60707-13,POINT (-87.808283 41.921777)
60707,22,43975,43981,14,173,32,402.1,169,1377,393,3200.9,0.1,0.1,1,10,2.3,23.2,43019,60707-22,POINT (-87.808283 41.921777)
60707,17,43940,43946,9,44,21,102.3,125,412,291,957.7,0.1,0.1,0,2,0,4.6,43019,60707-17,POINT (-87.808283 41.921777)
60827,15,43926,43932,2,14,7,49,10,44,35,154,0.2,0.3,0,1,0,3.5,28577,60827-15,POINT (-87.633087 41.650765)
60827,22,43975,43981,7,45,24,157.5,43,278,150,972.8,0.2,0.2,0,4,0,14,28577,60827-22,POINT (-87.633087 41.650765)
60827,23,43982,43988,2,47,7,164.5,18,296,63,1035.8,0.1,0.2,0,4,0,14,28577,60827-23,POINT (-87.633087 41.650765)
60827,18,43947,43953,4,23,14,80.5,43,132,150,461.9,0.1,0.2,0,2,0,7,28577,60827-18,POINT (-87.633087 41.650765)
60827,19,43954,43960,4,27,14,94.5,24,156,84,545.9,0.2,0.2,1,3,3.5,10.5,28577,60827-19,POINT (-87.633087 41.650765)
60827,14,43919,43925,1,12,4,42,11,34,38,119,0.1,0.4,1,1,3.5,3.5,28577,60827-14,POINT (-87.633087 41.650765)
60827,24,43989,43995,1,48,4,168,26,322,91,1126.8,0,0.1,0,4,0,14,28577,60827-24,POINT (-87.633087 41.650765)
60827,13,43912,43918,8,11,28,38.5,15,23,52,80.5,0.5,0.5,0,0,0,0,28577,60827-13,POINT (-87.633087 41.650765)
60827,25,43996,44002,0,48,0,168,26,348,91,1217.8,0,0.1,0,4,0,14,28577,60827-25,POINT (-87.633087 41.650765)
60827,20,43961,43967,8,35,28,122.5,37,193,130,675.4,0.2,0.2,1,4,3.5,14,28577,60827-20,POINT (-87.633087 41.650765)
60827,17,43940,43946,5,19,18,66.5,31,89,108,311.4,0.2,0.2,1,2,3.5,7,28577,60827-17,POINT (-87.633087 41.650765)
60827,16,43933,43939,0,14,0,49,14,58,49,203,0,0.2,0,1,0,3.5,28577,60827-16,POINT (-87.633087 41.650765)
60827,21,43968,43974,3,38,10,133,42,235,147,822.3,0.1,0.2,0,4,0,14,28577,60827-21,POINT (-87.633087 41.650765)
